type   , link_type    , key         , name                        , rank, description                                                                                                                                                                                                                                                                  , evidence                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , evidenceSources                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , conid    , currency, symbol, exchange, assetType, navigable
industrial, electrical_components_and_equipment, US7392761034, POWER INTEGRATIONS INC      ,   55, Diseña y fabrica circuitos integrados y otros componentes eléctricos esenciales para la conversión de energía de alta eficiencia en una amplia gama de productos electrónicos.                                                                                               , "El negocio de Power Integrations se centra en el tema de ""Componentes y equipos eléctricos"", como lo demuestra su diseño, desarrollo y comercialización de circuitos integrados (CI) analógicos y de señal mixta, y otros componentes y circuitos electrónicos utilizados en la conversión de energía de alto voltaje. La empresa suministra controladores LED de alto voltaje y CI controladores de motor para diversas aplicaciones, incluidas la iluminación y los motores de CC sin escobillas (BLDC) utilizados en electrodomésticos, sistemas HVAC, ventiladores de techo y aplicaciones industriales. Una parte importante de sus productos son CI utilizados en fuentes de alimentación de CA-CC, lo que solidifica aún más su enfoque en componentes y equipos eléctricos."                                                                                                                                                                                                                                                     , "[{'name': 'powi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powi-Q125-10-Q.html'}, {'name': 'powi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powi-Q225-10-Q.html'}, {'name': 'powi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/powi-FY24-10-K.html'}]"                                                                                                                                      ,   4816793, USD     , POWI  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US2315611010, CURTISS-WRIGHT CORP         ,   56, "Proporciona componentes y equipos eléctricos para aplicaciones críticas en diversas industrias, incluidas la aeroespacial, la defensa y la generación de energía."                                                                                                          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      6236, USD     , CW    , SMART   , STK      , True
industrial, electrical_components_and_equipment, US04626A1034, ASTERA LABS INC             ,   57, "Desarrolla soluciones de conectividad diseñadas específicamente y componentes eléctricos basados en semiconductores cruciales para la infraestructura de centros de datos, lo que permite la computación de alto rendimiento y las aplicaciones de inteligencia artificial.", "La participación de Astera Labs en el tema de Componentes y Equipos Eléctricos es evidente a través de su desarrollo de soluciones de conectividad, incluidos módulos de cables inteligentes, cajas de engranajes y soluciones de tejido. La familia de productos Taurus de la empresa, que incluye cables eléctricos activos (AEC) y cables Ethernet, ha demostrado un fuerte crecimiento, impulsado particularmente por la demanda de AEC para soportar GPUs, aceleradores de IA y plataformas de computación. Estos cables son esenciales para la conectividad del centro de datos, lo que resalta el papel de Astera Labs en el suministro de componentes eléctricos para aplicaciones de escalabilidad."                                                                                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , 692196414, USD     , ALAB  , SMART   , STK      , False
industrial, electrical_components_and_equipment, US76118Y1047, RESIDEO TECHNOLOGIES INC    ,   58, Desarrolla y suministra componentes y equipos eléctricos.                                                                                                                                                                                                                    ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , 336517319, USD     , REZI  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US1270551013, CABOT CORP                  ,   59, Apoya a la industria de Componentes y Equipos Eléctricos.                                                                                                                                                                                                                    , "Cabot se beneficia de la creciente demanda de componentes y equipos eléctricos, particularmente en el sector de cables, donde sus carbonos conductores desempeñan un papel crucial en los cables de distribución de energía. El crecimiento en esta área está impulsado por las renovaciones de la red eléctrica, el aumento de la demanda de generación de energía de los centros de datos y la expansión de fuentes de energía alternativas como la eólica y la solar. Esto se refleja en un aumento del volumen del 15% interanual hasta el tercer trimestre, lo que destaca la importancia de los materiales de Cabot en esta aplicación."                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      5480, USD     , CBT   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US88579Y1010, 3M CO                       ,   60, Contribuye a la industria de Componentes y Equipos Eléctricos al proporcionar materiales y soluciones esenciales para la fabricación y protección de la infraestructura eléctrica.                                                                                           , "La participación de 3M en el tema de Componentes y Equipos Eléctricos es evidente a través del aumento de las ventas en los mercados eléctricos dentro de su segmento de negocio de Seguridad e Industrial. Este crecimiento está impulsado por la fuerte demanda de accesorios para cables relacionados con la construcción de centros de datos y proyectos de energía renovable. La compañía ha experimentado una demanda particularmente fuerte de accesorios para cables y películas ópticas, con un crecimiento que proviene principalmente de los mercados eléctricos, junto con adhesivos y cintas industriales. Estos factores indican la importancia del tema de componentes y equipos eléctricos para el rendimiento reciente de 3M."                                                                                                                                                                                                                                                                                            , "[{'name': 'mmm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mmm-FY24-10-K.html'}, {'name': 'mmm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmm-Q225-10-Q.html'}, {'name': 'mmm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmm-Q125-10-Q.html'}]"                                                                                                                                            ,      9720, USD     , MMM   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US05722G1004, BAKER HUGHES CO             ,   61, Opera en el dominio de Componentes y Equipos Eléctricos.                                                                                                                                                                                                                     , "La participación de la empresa en la industria de Componentes y Equipos Eléctricos se demuestra a través de varias vías, incluida la expansión de los motores eléctricos BRUSH, mejorando sus ofertas de generadores de energía y de accionamiento. Tienen una cartera adecuada para soluciones a escala sub-utilitaria detrás del medidor, que incorporan turbinas NovaLT preparadas para hidrógeno y generadores eléctricos de escobillas. Además, la empresa obtuvo un acuerdo de servicios maestros con Aramco para la instalación y el mantenimiento de bombas eléctricas sumergibles."                                                                                                                                                                                                                                                                                                                                                                                                                                               ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , 281316445, USD     , BKR   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US9258151029, VICOR CORP                  ,   62, Desarrolla y fabrica componentes y sistemas de energía modulares de alto rendimiento que son esenciales para diversas aplicaciones de equipos eléctricos.                                                                                                                    , "El enfoque de Vicor en la industria de Componentes y Equipos Eléctricos es evidente en sus operaciones principales, ya que la empresa diseña, desarrolla, fabrica y comercializa componentes de potencia modulares y sistemas de potencia. Estos productos están diseñados para convertir la energía eléctrica para su uso en dispositivos alimentados eléctricamente y abordan diversos estándares de voltaje de CC en diferentes aplicaciones, como centros de datos, ferrocarriles, militar, aviónica y automatización industrial. La posición competitiva de Vicor se ve reforzada por innovaciones en el diseño de productos y logros en el rendimiento de los productos, habilitados por la investigación y el desarrollo de tecnologías y procesos avanzados."                                                                                                                                                                                                                                                                      , "[{'name': 'vicr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vicr-Q125-10-Q.html'}, {'name': 'vicr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vicr-FY24-10-K.html'}, {'name': 'vicr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vicr-Q324-10-Q.html'}, {'name': 'vicr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vicr-Q225-10-Q.html'}]",    275759, USD     , VICR  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US0024741045, AZZ INC                     ,   63, Se centra en proporcionar equipos eléctricos especializados y soluciones altamente diseñadas para diversas aplicaciones industriales y de servicios públicos.                                                                                                                , "La participación de AZZ en la industria de Componentes y Equipos Eléctricos es evidente a través de su segmento de Recubrimientos Metálicos, que experimenta una demanda relacionada con la infraestructura de mercados clave, incluida la transmisión y distribución eléctrica. La exposición indirecta de la empresa también se observa a través de su inversión del 40% en AVAIL JV, que completó la venta de su negocio de Grupo de Productos Eléctricos a nVent Electric plc. Además, la fortaleza del mercado en los sectores de la construcción y la electricidad, particularmente en la transmisión y distribución eléctrica, contribuye a la participación de AZZ en este tema."                                                                                                                                                                                                                                                                                                                                                  , "[{'name': 'azz-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/azz-Q126-10-Q.html'}]"                                                                                                                                                                                                                                                                                                                                                                                                                    ,   6607563, USD     , AZZ   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US2310211063, CUMMINS INC                 ,   64, "Desarrolla y fabrica sistemas de generación de energía eléctrica, incluyendo alternadores, generadores y componentes de control y distribución relacionados."                                                                                                               , "La participación de Cummins en el tema de Componentes y Equipos Eléctricos es evidente a través de su segmento de Sistemas de Potencia, particularmente su papel como proveedor de energía de respaldo para centros de datos. Esto se ve reforzado por el lanzamiento de la nueva plataforma de generadores de motores de 17 litros, capaz de producir hasta 1 megavatio de potencia, incluido el grupo electrógeno S17 Centum diseñado para una alta potencia en entornos urbanos compactos. La inversión de mil millones de dólares de la empresa en plantas de motores, impulsada por estas nuevas plataformas, subraya aún más su compromiso con este tema."                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      6207, USD     , CMI   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US4523081093, ILLINOIS TOOL WORKS         ,   65, "Fabrica una variedad de productos industriales, incluidos componentes y equipos esenciales para sistemas y aplicaciones eléctricas."                                                                                                                                        ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      8620, USD     , ITW   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US7391281067, POWELL INDUSTRIES INC       ,   66, "Fabrica y suministra una gama de componentes y equipos eléctricos, contribuyendo a diversas aplicaciones industriales y comerciales."                                                                                                                                       , "La participación de la empresa en el tema de la industria de 'Componentes y equipos eléctricos' es evidente a través de sus actividades comerciales principales. La empresa desarrolla, diseña, fabrica y presta servicios de equipos y sistemas diseñados a medida que distribuyen, controlan y monitorean el flujo de energía eléctrica, brindando protección a motores, transformadores y otros equipos alimentados eléctricamente. Además, la empresa lanzó un interruptor de puesta a tierra, que será el primero en cumplir con un nuevo estándar en desarrollo para el mercado norteamericano ANSI, y ha recibido pedidos de una nueva subestación compacta que su equipo diseñó e introdujo recientemente en el mercado."                                                                                                                                                                                                                                                                                                          , "[{'name': 'powl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/powl-FY24-10-K.html'}, {'name': 'powl-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powl-Q325-10-Q.html'}, {'name': 'powl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powl-Q125-10-Q.html'}]"                                                                                                                                      ,    273290, USD     , POWL  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US8542311076, STANDEX INTERNATIONAL CORP  ,   67, Opera dentro de la industria de Componentes y Equipos Eléctricos.                                                                                                                                                                                                            , "La empresa demuestra su compromiso con el tema de Componentes y Equipos Eléctricos a través de adquisiciones estratégicas y expansiones de capacidad. La adquisición de Nascent Technology Manufacturing, especializada en componentes magnéticos de alta fiabilidad, y Amran/Narayan Group, un fabricante líder de transformadores de instrumentos, destaca este enfoque. Además, la empresa está expandiendo la capacidad de Amran/Narayan para satisfacer la creciente demanda mundial de equipos eléctricos, particularmente en los sectores de la red eléctrica y los centros de datos. El papel de Minntronix en el diseño y la fabricación de diversos componentes magnéticos, incluidos transformadores e inductores, apoya aún más la participación de la empresa en este tema."                                                                                                                                                                                                                                                  , "[{'name': 'sxi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sxi-Q225-10-Q.html'}, {'name': 'sxi-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sxi-Q325-10-Q.html'}, {'name': 'sxi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sxi-Q125-10-Q.html'}]"                                                                                                                                            ,     12552, USD     , SXI   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US0464331083, ASTRONICS CORP              ,   68, "Desarrolla y fabrica componentes y equipos eléctricos especializados, contribuyendo a los avances en las soluciones de distribución de energía y conectividad para diversas aplicaciones exigentes."                                                                        , "La participación de Astronics Corporation en el tema de Componentes y Equipos Eléctricos es evidente a través de su oferta de productos, que incluyen sistemas avanzados y de alto rendimiento para la generación y distribución de energía eléctrica. El segmento aeroespacial de la empresa diseña y fabrica productos como sistemas de generación y distribución de energía eléctrica, y sistemas de movimiento de asientos para la industria aeroespacial mundial. Además, Astronics está llevando a cabo un proyecto de consolidación de instalaciones y expansión de capacidad para sus productos de energía y movimiento eléctrico en Redmond, Washington, lo que demuestra un compromiso con esta área."                                                                                                                                                                                                                                                                                                                           , "[{'name': 'atro-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atro-Q125-10-Q.html'}, {'name': 'atro-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atro-Q225-10-Q.html'}]"                                                                                                                                                                                                                                                                            ,   4726724, USD     , ATRO  , SMART   , STK      , False
industrial, electrical_components_and_equipment, US1265011056, CTS CORP                    ,   69, Opera dentro de la industria de Componentes y Equipos Eléctricos.                                                                                                                                                                                                            , "La participación de CTS en el tema de Componentes y Equipos Eléctricos es evidente a través de la fabricación de sensores, actuadores y componentes de conectividad en América del Norte, Europa y Asia. Los productos de conectividad de la empresa facilitan la sincronización del sistema y ha tenido éxito con filtros EMC, interruptores, controles y aplicaciones de detección de temperatura. CTS diseña, fabrica y vende estos componentes a fabricantes de equipos originales (OEM) y proveedores de primer nivel en varios mercados, incluidos aeroespacial y defensa, industrial, médico y transporte."                                                                                                                                                                                                                                                                                                                                                                                                                         , "[{'name': 'cts-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cts-FY24-10-K.html'}]"                                                                                                                                                                                                                                                                                                                                                                                                                    ,      6190, USD     , CTS   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US5261071071, LENNOX INTERNATIONAL INC    ,   70, "Incorpora una amplia gama de componentes y equipos eléctricos en sus sistemas de calefacción, ventilación, aire acondicionado y refrigeración para garantizar una funcionalidad óptima y eficiencia energética."                                                            ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,   6608113, USD     , LII   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US29084Q1004, EMCOR GROUP INC             ,   71, Participa en actividades asociadas con la industria de Componentes y Equipos Eléctricos.                                                                                                                                                                                     ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      6820, USD     , EME   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US44951W1062, IES HOLDINGS INC            ,   72, Opera dentro de la industria de Componentes y Equipos Eléctricos.                                                                                                                                                                                                            ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , 234843378, USD     , IESC  , SMART   , STK      , False
industrial, electrical_components_and_equipment, US0301112076, AMERICAN SUPERCONDUCTOR CORP,   73, Se especializa en soluciones superconductoras que mejoran el rendimiento y la eficiencia de componentes y equipos eléctricos en diversas aplicaciones.                                                                                                                       , "El compromiso de AMSC con el tema de Componentes y Equipos Eléctricos es evidente a través de su diseño y suministro de sistemas de control eléctrico para turbinas eólicas, así como electrónica de potencia y sistemas de control avanzados. Sus soluciones de energía, que incluyen bancos de condensadores, filtros de armónicos y compensadores síncronos estáticos, atienden a industrias intensivas en energía como la inteligencia artificial, los centros de datos y los semiconductores. AMSC también se enfoca en diseñar, desarrollar e implementar soluciones de control de energía para armonizar sistemas de energía complejos, y ha ampliado sus ofertas para incluir fuentes de alimentación y soluciones de grado militar."                                                                                                                                                                                                                                                                                              , "[{'name': 'amsc-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amsc-Q126-10-Q.html'}]"                                                                                                                                                                                                                                                                                                                                                                                                                  , 188520000, USD     , AMSC  , SMART   , STK      , False
industrial, electrical_components_and_equipment, US9426222009, WATSCO INC                  ,   74, Tiene una conexión operativa con el tema de la industria de componentes y equipos eléctricos.                                                                                                                                                                                , "El papel de Watsco como el mayor distribuidor de equipos HVAC/R y piezas relacionadas en América del Norte implica inherentemente cierta exposición a componentes y equipos eléctricos, ya que son esenciales para los sistemas HVAC/R. Aunque Watsco opera desde numerosas ubicaciones en América del Norte, su enfoque principal está en la industria de distribución HVAC/R en general, en lugar de fabricar o distribuir específicamente componentes eléctricos como una categoría de producto independiente. Si bien los componentes eléctricos son una parte necesaria del equipo que Watsco distribuye, representan un componente del negocio general de HVAC/R."                                                                                                                                                                                                                                                                                                                                                                   , "[{'name': 'wso-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wso-Q225-10-Q.html'}, {'name': 'wso-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wso-Q324-10-Q.html'}]"                                                                                                                                                                                                                                                                                ,     13904, USD     , WSO   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US49926D1090, KNOWLES CORP                ,   75, "Proporciona componentes eléctricos especializados, incluidas soluciones de procesamiento microacústico y de audio, para su integración en una amplia gama de dispositivos electrónicos."                                                                                    ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , 143926983, USD     , KN    , SMART   , STK      , True
