industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
industrial,industrial_products,US6806652052,OLIN CORP,62,Contribuye significativamente al sector de Productos Industriales al suministrar componentes químicos esenciales vitales para la fabricación de una amplia gama de bienes industriales.,"El importante compromiso de Olin con el tema de Productos Industriales se deriva de su negocio principal como fabricante y distribuidor líder mundial de productos químicos y municiones. El segmento de Productos de Cloro-Álcali y Vinilos, un contribuyente sustancial de ingresos, subraya el enfoque de la empresa en la fabricación de productos químicos. Las operaciones integradas verticalmente de Olin en sus segmentos de Productos de Cloro-Álcali y Vinilos, Epoxi y Winchester solidifican aún más su papel en el sector de productos industriales, lo que refleja un énfasis estratégico y una considerable asignación de recursos a esta área.","[{'name': 'oln-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oln-FY24-10-K.html'}]",10799,USD,OLN,SMART,STK,True,IN3
industrial,industrial_products,US3364331070,FIRST SOLAR INC,63,"Es un fabricante líder de módulos solares avanzados de película delgada, que proporciona productos industriales esenciales que contribuyen a proyectos de energía renovable a gran escala.","La conexión de First Solar con el tema de Productos Industriales es evidente en sus discusiones sobre capacidad de fabricación, volúmenes de producción y ventas de módulos, así como en su integración vertical. La empresa también aborda la política industrial y el impacto de la Ley de Reducción de la Inflación de 2022, en particular los créditos fiscales para la fabricación avanzada de la Sección 45X, y la importancia del contenido nacional. Además, First Solar considera el impacto de los aranceles en las importaciones de la lista de materiales y el potencial de establecer líneas de acabado en EE. UU. para aprovechar activos internacionales, lo que refleja la importancia de los productos solares fabricados a nivel nacional.",,41622169,USD,FSLR,SMART,STK,True,IN3
industrial,industrial_products,US0311001004,AMETEK INC,64,Fabrica una amplia gama de instrumentos electrónicos y dispositivos electromecánicos críticos para una amplia gama de aplicaciones y procesos industriales.,,,4392,USD,AME,SMART,STK,True,IN3
industrial,industrial_products,US95082P1057,WESCO INTERNATIONAL INC,65,"Distribuye un amplio portafolio de productos eléctricos, industriales y de comunicaciones, además de proporcionar servicios de gestión de la cadena de suministro y logística para apoyar diversas operaciones industriales.","La participación de Wesco en el tema de Productos Industriales se demuestra a través de varios indicadores de crecimiento y actividad de ventas. El segmento industrial de la compañía experimentó un crecimiento de un solo dígito bajo, impulsado por una mayor demanda en los EE. UU. y un aumento de los proyectos de infraestructura en Canadá. Además, las ventas orgánicas totales aumentaron un 6% interanual, impulsadas por un sólido desempeño en OEM y Construcción, junto con un resurgimiento en Industrial. El negocio de OEM de la compañía también experimentó un crecimiento orgánico de un solo dígito alto, que típicamente precede al crecimiento en el negocio Industrial.",,6608665,USD,WCC,SMART,STK,True,IN3
industrial,industrial_products,US0138721065,ALCOA CORP,66,"Produce aluminio, una materia prima fundamental esencial para la fabricación de una amplia gama de productos industriales.","La participación de Alcoa en el tema de Productos Industriales se deriva de su posición como una empresa de aluminio integrada verticalmente involucrada en la minería de bauxita, refinación de alúmina, producción de aluminio y generación de energía. Los productos de aluminio primario de la empresa, derivados de operaciones de fundición y colada, se venden predominantemente a clientes externos, lo que indica que una parte importante de los ingresos de Alcoa está ligada a productos industriales. Además, Alcoa identifica la Alúmina y el Aluminio como segmentos operativos clave, lo que refuerza la importancia de los productos industriales para el negocio principal de la empresa.","[{'name': 'aa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aa-FY24-10-K.html'}]",251962528,USD,AA,SMART,STK,True,IN3
industrial,industrial_products,IE00BDVJJQ56,NVENT ELECTRIC PLC,67,"Proporciona una cartera integral de soluciones de conexión y protección eléctrica esenciales para aplicaciones industriales, apoyando la infraestructura crítica y la eficiencia operativa en diversos sectores.","La participación de nVent en el tema de Productos Industriales se demuestra a través de sus diversos segmentos. El segmento de Gabinetes de la empresa proporciona soluciones para proteger la electrónica y los datos en aplicaciones industriales, mientras que el segmento de Soluciones Eléctricas y de Fijación ofrece conexiones y protección para la infraestructura de energía y datos en varios sectores verticales, incluido el industrial. nVent también fabrica y comercializa aplicaciones de refrigeración industrial a través de la línea de productos nVent HOFFMAN, y ha experimentado un crecimiento orgánico de las ventas de su negocio industrial. Si bien las ventas industriales han fluctuado, los productos y soluciones de nVent continúan sirviendo a aplicaciones de misión crítica dentro del sector industrial.","[{'name': 'nvt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvt-Q225-10-Q.html'}, {'name': 'nvt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nvt-FY24-10-K.html'}, {'name': 'nvt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvt-Q324-10-Q.html'}]",314064093,USD,NVT,SMART,STK,True,IN3
industrial,industrial_products,US2576511099,DONALDSON CO INC,68,"Se especializa en la fabricación de sistemas y piezas de filtración avanzada, proporcionando componentes esenciales para una amplia gama de aplicaciones industriales.","El compromiso de Donaldson Company con el tema de Productos Industriales es evidente a través de su papel como líder en productos y soluciones de filtración basados en tecnología en diversas industrias, respaldado por la existencia de un segmento dedicado de Soluciones Industriales que está organizado según el tipo de producto. Este segmento abarca Filtración de Aire Industrial, Gases Industriales, Hidráulica Industrial, Generación de Energía y productos Aeroespaciales y de Defensa, y ofrece una amplia gama de productos, incluidos equipos, componentes auxiliares y piezas de repuesto, destinados a mejorar la productividad y la eficiencia de fabricación para los clientes industriales. Además, las ventas industriales de la empresa han mostrado crecimiento, con un aumento del 11% en las ventas de IFS debido a las ventas de nuevos equipos en recolección de polvo y generación de energía.","[{'name': 'dci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q225-10-Q.html'}, {'name': 'dci-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q325-10-Q.html'}, {'name': 'dci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q125-10-Q.html'}]",6353,USD,DCI,SMART,STK,True,IN3
industrial,industrial_products,US8793601050,TELEDYNE TECHNOLOGIES INC,69,"Proporciona una amplia gama de instrumentación avanzada, soluciones de imagen digital y sistemas de ingeniería que sirven para diversas aplicaciones y mercados industriales.",,,6340773,USD,TDY,SMART,STK,True,IN3
industrial,industrial_products,US1999081045,COMFORT SYSTEMS USA INC,70,"Contribuye al tema de Productos Industriales a través de su oferta integral en sistemas mecánicos y de climatización (HVAC), sirviendo a diversos sectores industriales y comerciales con soluciones de instalación, mantenimiento y eficiencia energética.","El compromiso de la empresa con el tema de Productos Industriales es evidente a través de su importante base de clientes industriales, que representó el 63% de los ingresos totales en la primera mitad de 2025 y son los principales impulsores de la cartera de pedidos y el backlog. Además, la empresa opera principalmente en mercados comerciales, industriales e institucionales, realizando trabajos en instalaciones de fabricación, lo que resalta aún más su conexión con los productos industriales.","[{'name': 'fix-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fix-FY24-10-K.html'}]",6607708,USD,FIX,SMART,STK,True,IN3
industrial,industrial_products,US16115Q3083,CHART INDUSTRIES INC,71,Ofrece una gama de productos industriales.,"Chart Industries diseña, desarrolla y fabrica tecnologías y equipos de proceso, posicionándose como líder mundial en este dominio, particularmente para el manejo de moléculas de gas y líquido. La empresa enfatiza su papel en ""industrias limpias"" a través de su iniciativa ""Nexus of Clean™"", aunque las fluctuaciones en la demanda de gas industrial, especialmente en regiones como China, pueden afectar sus ventas de CTS. Además, la participación de Chart se extiende a varios sectores, incluida la energía tradicional, el hidrógeno, la marina y el GNL, lo que indica una amplia exposición a productos industriales.","[{'name': 'gtls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gtls-FY24-10-K.html'}, {'name': 'gtls-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtls-Q225-10-Q.html'}, {'name': 'gtls-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtls-Q324-10-Q.html'}]",40066309,USD,GTLS,SMART,STK,True,IN3
industrial,industrial_products,US75524B1044,RBC BEARINGS INC,72,Fabrica rodamientos de precisión y componentes mecánicos cruciales para el rendimiento y la fiabilidad de maquinaria y equipos industriales en diversos sectores.,"RBC Bearings demuestra exposición al tema de Productos Industriales a través de la fabricación de rodamientos de precisión, componentes y sistemas. La empresa se identifica como un fabricante internacional líder, con una parte significativa de sus ingresos atribuible al segmento Industrial. Sus productos atienden a diversas aplicaciones industriales, incluidas la construcción, la minería, la silvicultura, la energía y la agricultura, con una cartera de pedidos sustancial dedicada a productos industriales.","[{'name': 'rbc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rbc-Q325-10-Q.html'}, {'name': 'rbc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rbc-Q225-10-Q.html'}, {'name': 'rbc-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rbc-FY25-10-K.html'}]",35419704,USD,RBC,SMART,STK,True,IN3
industrial,industrial_products,US8330341012,SNAP-ON INC,73,Fabrica y distribuye herramientas y equipos especializados para una amplia gama de aplicaciones industriales.,"La participación de Snap-on en el tema de Productos Industriales es evidente a través de su Grupo Comercial e Industrial (C&I), que incluye una división industrial crítica con un negocio de proyectos sustancial. La empresa fabrica herramientas de corte para los mercados europeos y emergentes dentro de C&I, y productos de colisión a nivel mundial dentro de RS&I. Snap-on presta servicios a industrias críticas como recursos naturales, el ejército y la aviación, y si bien las ventas al ejército y al negocio de herramientas manuales con sede en Europa han disminuido, la empresa sigue comprometida a ampliar su alcance en industrias críticas.",,12259,USD,SNA,SMART,STK,True,IN3
industrial,industrial_products,US09739D1000,BOISE CASCADE CO,74,"Fabrica y distribuye productos de madera de ingeniería y materiales de construcción, aportando componentes fundamentales al sector de productos industriales.","La participación de Boise Cascade en el tema de Productos Industriales se deriva de su papel como fabricante y distribuidor de productos de madera y materiales de construcción. Los productos de la empresa, incluidos los productos de madera de ingeniería y la madera contrachapada, se utilizan en la construcción de edificios industriales ligeros y comerciales, así como en diversas aplicaciones industriales. Si bien no es el enfoque principal, este aspecto de su negocio contribuye a su conexión con el sector de productos industriales.","[{'name': 'bcc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bcc-Q125-10-Q.html'}, {'name': 'bcc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bcc-FY24-10-K.html'}]",121826487,USD,BCC,SMART,STK,True,IN3
industrial,industrial_products,US5370081045,LITTELFUSE INC,75,"Proporciona soluciones críticas de protección de circuitos, detección y control de energía que son esenciales para la fiabilidad y seguridad de una amplia gama de productos y aplicaciones industriales.","Littelfuse se identifica como una empresa de fabricación de tecnología industrial, lo que se refleja en su estructura organizativa con un segmento Industrial dedicado junto con Electrónica y Transporte. La participación de la empresa en el segmento Industrial se demuestra por las ventas netas del segmento, que representaron aproximadamente el 15,7% de las ventas netas totales en la primera mitad de 2025. Además, el aumento del volumen de ventas de productos de protección y control de circuitos industriales indica la importancia del sector industrial para el rendimiento general de la empresa.","[{'name': 'lfus-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q225-10-Q.html'}, {'name': 'lfus-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q324-10-Q.html'}]",271184,USD,LFUS,SMART,STK,True,IN3
